venta_id;fecha;canal;tienda_id;empleado_id;cod_municipio_venta_ine;cliente_id;total_lineas;total_unidades;importe_bruto_total;importe_neto_total
V03844;2023-06-28;Tienda física;T004;E0018;41059;C0032;1;1;16,15;16,15
V03845;2022-08-16;Tienda física;T012;E0062;48020;C0272;1;1;13,02;12,37
V03846;2023-02-11;Tienda física;T008;E0045;47186;C0050;1;4;57,56;57,56
V03847;2022-02-18;Tienda física;T007;E0035;29069;C0588;2;4;75,22;75,22
V03848;2023-07-03;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;15,3;13,77
V03849;2022-01-17;Tienda física;T001;E0003;28115;C0500;3;3;63,91;60,48
V03850;2023-09-07;Tienda física;T011;E0059;48044;C0076;1;3;50,49;42,92
V03851;2023-05-24;Tienda física;T007;E0036;48020;C0704;2;3;45,93;44,72
V03852;2023-07-01;Tienda física;T004;E0018;28006;C0496;1;1;12,95;11,01
V03853;2022-04-29;Online;ONLINE;ONLINE;28079;C0375;2;2;45,84;43,35
V03854;2023-07-29;Tienda física;T005;E0026;47186;C0094;2;4;67,35;61,53
V03855;2022-07-01;Online;ONLINE;ONLINE;50297;C0079;4;4;73,06;70,95
V03856;2022-01-15;Tienda física;T002;E0007;50297;C0270;2;2;97,8;87,02
V03857;2022-03-23;Tienda física;T001;E0004;46250;C0674;1;4;62,24;62,24
V03858;2023-05-07;Tienda física;T012;E0061;50297;C0334;1;3;43,23;43,23
V03859;2022-05-13;Online;ONLINE;ONLINE;8019;C0475;5;7;154,95;143,69
V03860;2022-06-23;Tienda física;T004;E0022;29067;C0786;4;9;186,94;179,71
V03861;2023-11-19;Tienda física;T009;E0047;41059;C0045;4;7;140,82;133,13
V03862;2022-06-15;Online;ONLINE;ONLINE;8019;C0778;1;1;27,19;25,83
V03863;2022-06-17;Tienda física;T006;E0034;41091;SIN_REGISTRO;5;9;188,53;184,72
V03864;2022-10-23;Online;ONLINE;ONLINE;28006;C0606;2;2;39,73;37,25
V03865;2022-03-20;Tienda física;T006;E0032;28074;C0570;1;2;47,28;47,28
V03866;2022-01-04;Tienda física;T012;E0065;48020;C0401;6;9;200,69;196,12
V03867;2022-10-04;Online;ONLINE;ONLINE;46192;C0640;2;2;36,85;36,85
V03868;2023-04-08;Online;ONLINE;ONLINE;50297;C0120;1;1;24,91;24,91
V03869;2023-05-28;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;16,53;14,88
V03870;2023-06-08;Tienda física;T009;E0046;28079;C0385;1;1;16,75;16,75
V03871;2023-11-16;Tienda física;T008;E0040;48044;C0190;1;2;23,64;21,28
V03872;2022-03-27;Tienda física;T002;E0007;28074;C0021;2;5;108,35;106,85
V03873;2022-12-28;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;2;92,9;89,95
V03874;2022-07-13;Tienda física;T006;E0032;48020;C0343;1;1;13,99;12,59
V03875;2022-01-19;Online;ONLINE;ONLINE;28006;C0144;1;1;12,05;10,85
V03876;2022-03-06;Online;ONLINE;ONLINE;41091;C0243;1;1;20,08;20,08
V03877;2022-12-17;Tienda física;T003;E0016;28079;SIN_REGISTRO;1;1;22,34;22,34
V03878;2023-05-06;Tienda física;T011;E0060;8015;C0337;1;2;24,88;21,15
V03879;2022-01-31;Tienda física;T012;E0062;28074;C0100;1;1;19,73;19,73
V03880;2023-03-19;Online;ONLINE;ONLINE;28079;C0649;1;2;29,2;29,2
V03881;2022-08-06;Tienda física;T007;E0036;8019;C0771;2;5;121,5;121,5
V03882;2023-09-28;Online;ONLINE;ONLINE;28074;C0632;5;9;270,21;254,16
V03883;2023-08-24;Tienda física;T012;E0063;28079;C0673;1;2;60,28;51,24
V03884;2022-08-21;Tienda física;T010;E0055;47186;C0290;7;10;181,33;175,56
V03885;2023-07-25;Tienda física;T010;E0051;47186;C0398;1;1;29,17;27,71
V03886;2022-11-26;Tienda física;T012;E0065;46192;C0384;1;2;59,02;50,17
V03887;2022-07-23;Online;ONLINE;ONLINE;50297;C0167;1;2;23,52;23,52
V03888;2023-04-09;Online;ONLINE;ONLINE;48020;C0401;1;1;34,42;34,42
V03889;2023-08-08;Tienda física;T010;E0050;28079;C0344;1;2;64,48;64,48
V03890;2023-11-12;Online;ONLINE;ONLINE;41059;C0108;2;3;40,71;40,71
V03891;2023-03-02;Tienda física;T001;E0003;28079;C0690;1;3;72,24;61,4
V03892;2022-11-19;Online;ONLINE;ONLINE;48020;C0352;2;2;41,7;40,28
V03893;2022-05-18;Online;ONLINE;ONLINE;28115;C0345;1;2;33,28;33,28
V03894;2023-08-31;Tienda física;T008;E0043;41091;C0531;3;6;140,4;131,83
V03895;2023-05-22;Online;ONLINE;ONLINE;48020;C0693;2;4;87,66;78,89
V03896;2022-05-03;Tienda física;T009;E0046;29067;C0562;1;1;15,6;14,04
V03897;2023-10-16;Tienda física;T012;E0062;50297;C0198;1;4;131,24;131,24
V03898;2022-11-16;Tienda física;T006;E0034;41059;C0565;2;4;84,64;76,18
V03899;2022-10-28;Tienda física;T012;E0061;28006;SIN_REGISTRO;1;1;24,95;24,95
V03900;2022-02-26;Online;ONLINE;ONLINE;28079;C0154;2;7;102,23;102,23
V03901;2023-12-14;Tienda física;T006;E0034;47186;C0151;1;1;19,57;19,57
V03902;2022-06-06;Tienda física;T005;E0026;8019;SIN_REGISTRO;5;11;397,66;394,19
V03903;2023-02-26;Online;ONLINE;ONLINE;28074;C0625;1;2;20,48;20,48
V03904;2022-03-18;Online;ONLINE;ONLINE;8019;C0010;2;3;95,71;92,09
V03905;2022-11-04;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;14,1;13,39
V03906;2022-01-27;Tienda física;T009;E0046;28074;C0580;2;2;49,62;48,93
V03907;2022-07-09;Tienda física;T010;E0052;8019;C0766;1;1;13,69;11,64
V03908;2022-05-21;Tienda física;T008;E0045;28079;C0453;2;3;73,85;66,46
V03909;2023-01-07;Tienda física;T010;E0050;48020;C0201;4;6;178,03;178,03
V03910;2022-09-28;Tienda física;T007;E0036;29069;C0239;1;1;27,55;27,55
V03911;2022-05-07;Online;ONLINE;ONLINE;28074;C0773;1;1;14,35;14,35
V03912;2023-08-20;Online;ONLINE;ONLINE;29067;C0351;4;6;152,3;150,15
V03913;2022-02-20;Tienda física;T009;E0046;28115;C0703;1;1;13,55;13,55
V03914;2023-07-18;Online;ONLINE;ONLINE;28065;C0147;2;5;81,77;76,99
V03915;2023-12-31;Tienda física;T001;E0004;41091;C0489;1;2;49,56;44,6
V03916;2023-07-20;Tienda física;T003;E0014;41091;C0106;7;7;148,35;138,7
V03917;2022-04-13;Tienda física;T007;E0039;46250;SIN_REGISTRO;2;3;47,5;44,06
V03918;2022-11-16;Tienda física;T008;E0040;46192;C0746;4;4;97,61;95,92
V03919;2023-11-05;Tienda física;T001;E0003;28115;C0224;2;2;83,11;76,87
V03920;2022-02-23;Online;ONLINE;ONLINE;48020;C0599;1;1;15,4;15,4
V03921;2022-04-07;Online;ONLINE;ONLINE;46192;C0252;2;2;34,65;32,55
V03922;2022-04-20;Tienda física;T002;E0013;28065;C0340;3;4;73,98;73,11
V03923;2023-04-26;Tienda física;T012;E0064;8019;C0212;2;2;23,73;23,73
V03924;2023-07-09;Tienda física;T012;E0061;48020;C0629;3;4;112,62;108,69
V03925;2022-06-12;Online;ONLINE;ONLINE;29067;C0786;1;2;47,56;42,8
V03926;2022-03-25;Tienda física;T007;E0038;47186;C0572;1;1;35,2;35,2
V03927;2022-07-09;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;19,2;16,32
V03928;2023-10-08;Online;ONLINE;ONLINE;29069;C0423;1;3;85,08;85,08
V03929;2022-08-12;Tienda física;T005;E0025;8019;SIN_REGISTRO;3;5;134,7;128,54
V03930;2022-06-23;Tienda física;T010;E0052;29067;C0769;2;3;81,19;77,62
V03931;2023-02-22;Online;ONLINE;ONLINE;;SIN_REGISTRO;3;5;104,33;103,71
V03932;2023-08-14;Tienda física;T006;E0030;28115;C0499;1;3;50,76;43,15
V03933;2023-05-20;Tienda física;T010;E0050;46250;C0434;1;2;57,3;51,57
V03934;2022-03-02;Tienda física;T011;E0059;8015;C0476;3;4;75,08;73,05
V03935;2023-09-20;Online;ONLINE;ONLINE;8019;C0768;2;3;52,97;51,01
V03936;2022-07-17;Tienda física;T008;E0040;46192;C0252;2;5;165,89;150,99
V03937;2022-12-19;Tienda física;T004;E0024;8019;C0363;1;2;41,5;41,5
V03938;2023-08-28;Online;ONLINE;ONLINE;46192;C0233;3;4;106,76;102,15
V03939;2022-10-03;Tienda física;T008;E0043;28074;C0208;2;3;69,53;69,53
V03940;2023-12-25;Online;ONLINE;ONLINE;8015;C0668;1;2;25,64;24,36
V03941;2023-10-26;Tienda física;T003;E0015;46250;C0445;3;5;128,73;116,96
V03942;2022-01-02;Tienda física;T007;E0036;28115;C0047;4;4;122,09;116,59
V03943;2023-08-28;Tienda física;T010;E0052;8015;C0287;2;2;34,78;34,18
V03944;2023-12-09;Tienda física;T006;E0031;41091;SIN_REGISTRO;1;1;19,36;19,36
V03945;2023-10-19;Online;ONLINE;ONLINE;8019;C0573;1;1;24,02;21,62
V03946;2023-11-19;Tienda física;T003;E0015;28079;SIN_REGISTRO;1;3;66,81;66,81
V03947;2023-12-30;Online;ONLINE;ONLINE;8019;C0556;1;1;12,63;12,63
V03948;2022-09-13;Tienda física;T002;E0011;28079;C0742;2;4;68,75;63,87
V03949;2022-03-15;Tienda física;T005;E0025;8019;C0255;1;1;16,37;13,91
V03950;2022-05-17;Tienda física;T007;E0037;41091;C0692;1;1;13,25;13,25
V03951;2022-04-26;Tienda física;T008;E0044;46192;C0498;2;5;89,79;83,12
V03952;2023-10-30;Tienda física;T010;E0051;8015;C0577;1;1;36,82;36,82
V03953;2023-12-14;Tienda física;T008;E0041;41059;C0091;4;8;157,05;153,22
V03954;2022-04-20;Tienda física;T008;E0045;28115;C0703;3;3;48,93;48
V03955;2023-04-03;Tienda física;T001;E0006;8019;C0016;3;7;228,96;217,92
V03956;2023-10-26;Online;ONLINE;ONLINE;8015;C0418;1;2;30,3;30,3
V03957;2022-11-29;Tienda física;T009;E0049;48044;SIN_REGISTRO;1;3;34,98;33,23
V03958;2023-11-07;Tienda física;T011;E0060;48044;C0185;1;1;14,43;12,99
V03959;2023-03-31;Online;ONLINE;ONLINE;48044;C0258;1;1;21,72;18,46
V03960;2023-10-13;Tienda física;T007;E0038;41059;C0339;1;3;31,86;31,86
V03961;2023-02-03;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;12,48;12,48
V03962;2023-11-13;Tienda física;T011;E0060;8015;C0036;1;4;67,84;57,66
V03963;2023-05-17;Tienda física;T010;E0055;29069;SIN_REGISTRO;3;6;190;186,77
V03964;2023-03-24;Online;ONLINE;ONLINE;48020;C0616;4;5;77,78;75,91
V03965;2022-01-04;Tienda física;T001;E0001;8019;C0210;2;2;37,32;36,21
V03966;2022-06-12;Tienda física;T012;E0061;46192;C0384;2;3;37,17;35,97
V03967;2023-04-15;Online;ONLINE;ONLINE;48020;C0352;2;2;59,32;55,53
V03968;2022-07-28;Tienda física;T003;E0016;48044;C0482;2;3;70,05;67,69
V03969;2022-10-22;Tienda física;T002;E0011;46192;C0025;5;6;147,44;145,03
V03970;2022-10-14;Online;ONLINE;ONLINE;46192;C0640;1;1;19,73;19,73
V03971;2022-01-15;Tienda física;T002;E0008;41091;C0392;6;9;147,26;145
V03972;2023-08-24;Tienda física;T007;E0036;41091;C0066;2;4;89,79;85,3
V03973;2022-11-07;Tienda física;T007;E0037;28006;C0641;3;7;119,06;109,56
V03974;2023-04-06;Tienda física;T008;E0043;8015;C0446;1;1;15,82;15,82
V03975;2023-05-04;Online;ONLINE;ONLINE;50297;C0214;2;3;53,32;51,83
V03976;2022-06-14;Tienda física;T012;E0064;46192;C0465;1;2;34,06;32,36
V03977;2023-03-25;Online;ONLINE;ONLINE;48044;C0511;2;2;39,67;38,53
V03978;2022-08-29;Tienda física;T003;E0015;28079;SIN_REGISTRO;5;6;123,1;116,17
V03979;2023-01-29;Online;ONLINE;ONLINE;29069;C0209;2;3;63,92;63,92
V03980;2022-04-23;Tienda física;T010;E0050;50297;C0299;5;6;115,19;111,04
V03981;2023-06-19;Online;ONLINE;ONLINE;48020;C0160;1;1;18,79;18,79
V03982;2022-10-06;Tienda física;T007;E0035;46250;SIN_REGISTRO;2;4;97,84;93,44
V03983;2023-02-18;Online;ONLINE;ONLINE;47186;C0149;6;9;153,63;153,63
V03984;2023-08-04;Online;ONLINE;ONLINE;28079;C0633;1;1;15,85;15,85
V03985;2022-10-17;Online;ONLINE;ONLINE;28074;C0136;2;2;41,87;40,33
V03986;2023-11-16;Tienda física;T009;E0048;48044;SIN_REGISTRO;3;4;111,22;107,44
V03987;2023-10-05;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;25,19;23,93
V03988;2022-06-02;Online;ONLINE;ONLINE;29067;C0275;1;1;14,68;14,68
V03989;2023-12-08;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;4;137,91;129,34
V03990;2023-08-05;Tienda física;T001;E0001;46192;C0522;1;3;35,25;35,25
V03991;2023-05-08;Online;ONLINE;ONLINE;28006;C0157;2;3;133,46;133,46
V03992;2022-04-22;Tienda física;T003;E0016;48020;C0495;7;10;278,59;270,19
V03993;2023-03-12;Tienda física;T007;E0036;8019;C0274;1;1;17,08;17,08
V03994;2023-08-24;Tienda física;T004;E0023;41091;C0682;1;1;12,04;12,04
V03995;2023-11-17;Tienda física;T004;E0022;8015;C0418;1;1;13,53;12,18
V03996;2022-04-09;Online;ONLINE;ONLINE;41059;C0346;3;4;86,97;84
V03997;2023-10-02;Online;ONLINE;ONLINE;29067;C0097;3;4;100,54;98,22
V03998;2022-11-29;Tienda física;T003;E0016;41091;C0194;10;15;290,44;277,98
V03999;2023-01-01;Tienda física;T001;E0006;41059;C0621;2;2;50,07;48,66
V04000;2023-06-30;Tienda física;T010;E0054;41038;C0107;2;2;59,25;59,25
V04001;2022-08-22;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;2;50,63;49,15
V04002;2023-12-08;Tienda física;T007;E0037;8019;C0494;2;3;70,03;66,07
V04003;2023-08-02;Online;ONLINE;ONLINE;48020;C0478;2;3;49,38;49,38
V04004;2023-02-25;Tienda física;T006;E0032;41091;SIN_REGISTRO;1;3;62,88;62,88
V04005;2023-04-24;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;2;34,28;33,32
V04006;2022-04-16;Online;ONLINE;ONLINE;46192;C0435;1;2;64,48;54,81
V04007;2022-05-19;Online;ONLINE;ONLINE;48044;C0078;2;2;28,4;28,4
V04008;2022-08-12;Online;ONLINE;ONLINE;50297;C0017;3;4;51,69;50,78
V04009;2022-02-07;Online;ONLINE;ONLINE;48020;C0220;2;3;51,25;51,25
V04010;2023-08-25;Tienda física;T001;E0006;47186;C0655;7;8;210,29;203,69
V04011;2022-10-15;Online;ONLINE;ONLINE;;SIN_REGISTRO;3;3;45,46;42,6
V04012;2022-08-03;Tienda física;T002;E0011;8019;C0494;3;6;238,18;233,81
V04013;2022-08-31;Tienda física;T002;E0011;47186;C0655;1;2;19,84;17,86
V04014;2022-04-06;Tienda física;T001;E0006;28115;C0701;2;4;115,9;106,55
V04015;2022-02-15;Tienda física;T003;E0014;46192;C0676;3;3;80,41;79,59
V04016;2023-07-09;Tienda física;T008;E0041;48020;SIN_REGISTRO;3;5;79,55;79,55
V04017;2023-05-17;Tienda física;T007;E0036;8019;C0192;3;3;104,16;99,3
V04018;2022-12-05;Tienda física;T003;E0014;48044;C0173;2;2;22,93;22,1
V04019;2023-05-31;Online;ONLINE;ONLINE;41059;C0430;1;2;43,3;38,97
V04020;2023-08-13;Online;ONLINE;ONLINE;28006;C0373;2;5;56,94;56,94
V04021;2023-03-14;Tienda física;T006;E0031;41091;SIN_REGISTRO;1;2;46,54;39,56
V04022;2023-01-01;Tienda física;T009;E0048;8019;C0196;3;5;186,15;177,52
V04023;2022-01-28;Tienda física;T012;E0062;8019;C0324;2;3;28,56;25,86
V04024;2023-10-05;Tienda física;T008;E0044;41038;C0077;1;2;24,48;22,03
V04025;2023-11-15;Tienda física;T005;E0029;41091;C0774;1;2;36,5;36,5
V04026;2022-06-26;Tienda física;T007;E0039;48044;C0090;1;1;18,67;18,67
V04027;2022-02-16;Online;ONLINE;ONLINE;28065;C0593;3;3;38,63;36,32
V04028;2022-07-20;Tienda física;T012;E0061;50297;C0330;1;2;36,7;36,7
V04029;2022-05-16;Online;ONLINE;ONLINE;28115;C0426;3;3;76,98;76,98
V04030;2022-03-04;Online;ONLINE;ONLINE;28079;C0089;3;5;66,92;62,31
V04031;2022-08-20;Online;ONLINE;ONLINE;46192;C0754;4;6;170,17;165,8
V04032;2022-02-02;Online;ONLINE;ONLINE;29067;C0230;3;4;94,74;94,74
V04033;2023-01-11;Tienda física;T003;E0015;41059;C0332;2;4;101,16;89,43
V04034;2023-12-05;Online;ONLINE;ONLINE;29069;C0239;2;2;52,4;51,62
V04035;2023-12-06;Online;ONLINE;ONLINE;8019;C0778;1;1;15,25;15,25
V04036;2023-05-01;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;12,52;11,89
V04037;2022-06-25;Online;ONLINE;ONLINE;46192;C0507;2;3;76,72;76,72
V04038;2023-06-30;Tienda física;T012;E0064;28006;SIN_REGISTRO;1;1;25,86;25,86
V04039;2022-04-22;Tienda física;T003;E0017;8019;C0714;1;2;93,32;93,32
V04040;2022-08-05;Tienda física;T003;E0016;46192;C0252;8;9;271,24;268,5
V04041;2023-03-02;Online;ONLINE;ONLINE;41091;C0464;2;4;62,86;62,86
V04042;2022-08-23;Online;ONLINE;ONLINE;48020;C0272;2;4;57,67;54,47
V04043;2022-09-30;Online;ONLINE;ONLINE;48020;C0629;3;3;126,55;120,22
V04044;2023-04-09;Tienda física;T007;E0039;50297;C0299;1;1;20,05;20,05
V04045;2023-04-05;Online;ONLINE;ONLINE;28079;C0686;3;4;176,49;173,42
V04046;2023-09-18;Tienda física;T001;E0003;41038;C0466;2;2;55,19;50,94
V04047;2022-11-20;Tienda física;T009;E0048;41059;C0590;2;2;40,28;40,28
V04048;2022-01-21;Tienda física;T009;E0049;48044;C0360;6;6;221,04;212,26
V04049;2022-10-30;Tienda física;T002;E0013;28074;C0038;2;3;48,8;47,73
V04050;2022-04-04;Tienda física;T010;E0052;46192;C0733;2;4;54,85;51,95
V04051;2023-12-13;Tienda física;T010;E0053;41059;C0228;2;5;148,42;148,42
V04052;2022-08-24;Tienda física;T002;E0010;28079;C0019;1;1;20,66;17,56
V04053;2023-07-28;Tienda física;T011;E0060;28065;C0416;1;1;18,94;17,99
V04054;2023-10-28;Online;ONLINE;ONLINE;48020;C0615;2;3;65,85;64,62
V04055;2022-02-24;Online;ONLINE;ONLINE;46250;C0165;3;3;64,33;61,51
V04056;2023-07-06;Tienda física;T005;E0027;41059;C0721;2;2;35,12;35,12
V04057;2022-09-04;Online;ONLINE;ONLINE;28079;C0686;3;5;101,28;101,28
V04058;2022-09-05;Tienda física;T001;E0006;48020;C0364;2;3;45,15;40,64
V04059;2022-12-14;Online;ONLINE;ONLINE;29069;C0557;1;2;37,18;33,46
V04060;2022-09-23;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;2;23,46;23,46
V04061;2023-07-17;Online;ONLINE;ONLINE;29067;C0275;2;5;97,3;97,3
V04062;2022-02-15;Online;ONLINE;ONLINE;;SIN_REGISTRO;4;5;153,11;149,2
V04063;2022-07-30;Tienda física;T004;E0024;50297;C0437;2;4;86,33;84,44
V04064;2023-12-17;Online;ONLINE;ONLINE;47186;C0244;2;5;171,32;165,21
V04065;2023-06-15;Tienda física;T012;E0063;28074;C0038;7;8;220,27;217,28
V04066;2022-03-15;Online;ONLINE;ONLINE;28079;C0443;2;3;30,62;29,09
V04067;2022-11-26;Tienda física;T010;E0054;41038;C0486;2;2;29,76;28,91
V04068;2023-11-29;Tienda física;T006;E0031;47186;C0595;2;2;38,01;38,01
V04069;2022-01-31;Online;ONLINE;ONLINE;46250;C0548;4;5;67,95;65,57
V04070;2022-01-28;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;2;35,56;30,23
V04071;2022-02-01;Tienda física;T010;E0051;29069;SIN_REGISTRO;2;2;36,06;36,06
V04072;2022-06-18;Tienda física;T005;E0027;48020;C0401;3;5;121,27;116,66
V04073;2022-03-26;Online;ONLINE;ONLINE;;SIN_REGISTRO;5;8;260,31;253,09
V04074;2023-05-08;Tienda física;T010;E0054;29069;C0639;1;2;58,58;58,58
V04075;2023-07-06;Tienda física;T007;E0038;41091;C0578;2;4;76,94;74,67
V04076;2022-02-28;Tienda física;T005;E0025;46250;C0060;6;6;160,81;151,07
V04077;2022-06-03;Tienda física;T006;E0033;41091;C0744;1;1;13,23;13,23
V04078;2023-01-24;Online;ONLINE;ONLINE;8015;C0446;2;3;52,11;50,13
V04079;2023-06-01;Online;ONLINE;ONLINE;28006;C0366;1;1;21,58;18,34
V04080;2022-10-27;Tienda física;T001;E0003;28074;C0461;2;5;108,57;108,57
V04081;2022-03-29;Online;ONLINE;ONLINE;29069;C0781;2;2;63,31;60,49
V04082;2023-09-07;Tienda física;T012;E0064;8015;C0029;4;9;142,64;131,08
V04083;2022-10-22;Online;ONLINE;ONLINE;8019;C0790;1;1;11,18;10,62
V04084;2022-06-04;Online;ONLINE;ONLINE;46192;C0501;4;4;126,88;125,59
V04085;2023-05-29;Tienda física;T003;E0017;41038;C0107;2;2;24,09;22,77
V04086;2022-11-18;Online;ONLINE;ONLINE;8019;C0134;2;3;38,08;36,17
V04087;2022-02-11;Tienda física;T006;E0030;8019;C0212;2;3;101,7;100,35
V04088;2023-04-24;Tienda física;T008;E0041;41059;C0126;2;4;68,86;66,91
V04089;2023-09-06;Tienda física;T001;E0004;48020;C0629;1;3;95,52;95,52
V04090;2023-11-09;Tienda física;T005;E0026;8015;C0604;7;9;233,19;219,97
V04091;2023-01-22;Tienda física;T008;E0043;41091;C0159;3;4;103,01;94,66
V04092;2022-04-01;Online;ONLINE;ONLINE;41091;C0657;2;4;55,88;55,88
V04093;2023-06-27;Tienda física;T006;E0034;8019;C0646;1;2;80,4;80,4
V04094;2023-01-22;Tienda física;T012;E0062;8019;C0468;1;1;17,73;15,96
V04095;2022-08-30;Tienda física;T001;E0006;8019;C0400;6;9;195,89;184,7
V04096;2022-10-03;Online;ONLINE;ONLINE;28115;C0406;5;6;227,06;221,37
V04097;2022-11-26;Tienda física;T002;E0010;8015;C0577;4;7;99,42;96,61
V04098;2023-01-10;Online;ONLINE;ONLINE;50297;C0756;5;6;160,9;154,94
V04099;2023-08-14;Online;ONLINE;ONLINE;50297;C0295;5;8;223,35;216,37
V04100;2023-07-20;Tienda física;T006;E0034;50297;C0030;4;4;68,97;64,25
V04101;2023-10-03;Tienda física;T003;E0016;46250;C0060;1;2;29,08;27,63
V04102;2023-02-21;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;2;22,37;22,37
V04103;2023-02-25;Online;ONLINE;ONLINE;28115;C0449;5;8;234,66;214,15
V04104;2023-09-25;Online;ONLINE;ONLINE;41038;C0098;3;4;85,26;84,01
V04105;2023-10-02;Online;ONLINE;ONLINE;48044;C0303;2;2;40,13;37,9
V04106;2022-05-09;Tienda física;T011;E0058;46192;C0730;4;5;77,89;77,89
V04107;2022-10-02;Tienda física;T001;E0004;48020;C0451;1;1;23,97;23,97
V04108;2023-02-06;Online;ONLINE;ONLINE;28079;C0722;1;4;110,68;110,68
V04109;2023-07-24;Online;ONLINE;ONLINE;;SIN_REGISTRO;3;4;114,26;112,26
V04110;2022-09-25;Tienda física;T003;E0017;46192;C0233;2;2;24,24;21,08
V04111;2023-10-22;Tienda física;T011;E0058;41059;C0430;4;4;78,89;75,83
V04112;2023-05-26;Tienda física;T006;E0032;41059;C0610;3;5;132,18;132,18
V04113;2023-01-23;Online;ONLINE;ONLINE;29067;C0626;1;1;17,68;15,03
V04114;2023-06-26;Online;ONLINE;ONLINE;41038;C0486;2;3;86,29;83,57
V04115;2023-02-14;Online;ONLINE;ONLINE;41059;C0610;2;3;52,21;52,21
V04116;2022-06-08;Tienda física;T012;E0062;28006;C0181;1;1;21,28;18,09
V04117;2022-05-25;Tienda física;T006;E0031;48044;C0482;3;3;81,48;79,26
V04118;2023-09-26;Tienda física;T005;E0026;29067;C0129;5;8;179,83;171,91
V04119;2022-06-24;Tienda física;T001;E0005;28115;C0307;3;3;99,16;89,84
V04120;2023-02-22;Tienda física;T012;E0064;29067;C0626;9;12;265,03;258,83
V04121;2022-01-22;Tienda física;T005;E0029;50297;C0711;2;4;112,89;103,13
V04122;2022-05-14;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;2;35,87;35,87
V04123;2022-08-08;Tienda física;T006;E0033;41038;C0466;1;1;27,61;27,61
V04124;2022-09-15;Tienda física;T012;E0065;47186;C0656;2;2;40,08;40,08
V04125;2022-02-11;Online;ONLINE;ONLINE;41091;C0767;2;4;100,77;96,98
V04126;2023-10-09;Tienda física;T007;E0039;46192;C0252;1;1;22,53;21,4
V04127;2022-12-30;Tienda física;T012;E0062;28079;C0336;5;5;94,95;92,92
V04128;2022-02-13;Online;ONLINE;ONLINE;41059;C0405;2;4;88,46;88,46
V04129;2022-08-23;Tienda física;T007;E0038;46250;SIN_REGISTRO;1;2;23,92;20,33
V04130;2022-12-15;Online;ONLINE;ONLINE;8015;C0309;5;7;170,32;168,89
V04131;2022-10-28;Tienda física;T003;E0014;8019;C0312;6;7;143,78;138,62
V04132;2023-11-16;Online;ONLINE;ONLINE;;SIN_REGISTRO;4;4;81,62;77,78
V04133;2023-01-22;Tienda física;T011;E0057;28065;C0169;3;6;175,41;175,41
V04134;2022-10-14;Online;ONLINE;ONLINE;8019;C0631;1;1;16,97;16,97
V04135;2022-08-20;Tienda física;T006;E0034;28074;C0731;2;5;65,53;58,06
V04136;2023-01-13;Online;ONLINE;ONLINE;29069;C0117;1;2;40,66;40,66
V04137;2022-10-10;Tienda física;T006;E0033;8019;C0148;1;3;65,64;65,64
V04138;2023-04-22;Online;ONLINE;ONLINE;28006;C0111;2;3;119,88;117,97
V04139;2023-11-21;Online;ONLINE;ONLINE;28074;C0350;3;4;81,69;72,22
V04140;2022-02-08;Online;ONLINE;ONLINE;28115;C0307;3;4;126,37;121,03
V04141;2022-10-26;Tienda física;T003;E0016;41091;C0787;2;5;60,19;59,24
V04142;2022-08-10;Tienda física;T010;E0050;46250;C0609;2;3;45,71;44,13
V04143;2022-07-18;Online;ONLINE;ONLINE;41059;C0751;2;3;71,82;69,39
V04144;2023-08-25;Online;ONLINE;ONLINE;50297;C0006;2;2;52,82;52,82
V04145;2023-02-09;Online;ONLINE;ONLINE;41091;C0699;2;4;49,6;44,18
V04146;2022-05-25;Tienda física;T010;E0054;8019;C0268;4;5;120,83;119,25
V04147;2022-04-07;Online;ONLINE;ONLINE;48020;C0450;1;2;78,36;66,61
V04148;2023-06-23;Online;ONLINE;ONLINE;41059;C0770;1;1;21,15;20,09
V04149;2023-07-12;Tienda física;T011;E0056;50297;SIN_REGISTRO;2;3;64,69;64,69
V04150;2022-09-04;Online;ONLINE;ONLINE;28006;C0752;2;2;66,78;60,1
V04151;2023-10-09;Tienda física;T001;E0004;41059;C0751;1;2;39,56;33,63
V04152;2023-05-20;Tienda física;T008;E0044;28115;C0241;1;2;29,44;29,44
V04153;2023-02-19;Tienda física;T003;E0017;29069;C0399;1;1;24,55;20,87
V04154;2022-08-20;Tienda física;T012;E0065;28065;C0592;2;2;44,95;44,95
V04155;2022-02-05;Tienda física;T004;E0023;41091;C0685;2;2;41,35;37,13
