linea_id;venta_id;num_linea;isbn;categoria;precio_unitario;unidades;importe_bruto;descuento_pct;importe_neto
L008129;V03629;1;978-538-850-2313-2;Ciencia y Tecnología;26,18;2;52,36;0,05;49,74
L008130;V03629;2;978-513-993-1196-0;Infantil/Juvenil;16,53;2;33,06;0,1;29,75
L008131;V03629;3;978-301-644-8829-3;Economía/Negocios;34,97;1;34,97;0,05;33,22
L008132;V03630;1;978-284-222-7890-9;No Ficción;22,94;2;45,88;0;45,88
L008133;V03630;2;978-863-314-7005-3;No Ficción;17,08;1;17,08;0;17,08
L008134;V03630;3;978-111-763-2974-9;Economía/Negocios;34,92;1;34,92;0;34,92
L008135;V03630;4;978-824-880-5455-0;Cómics/Manga;17,27;1;17,27;0;17,27
L008136;V03631;1;978-424-945-9147-0;Economía/Negocios;21,49;1;21,49;0;21,49
L008137;V03631;2;978-600-433-3610-6;Ficción;12,94;1;12,94;0;12,94
L008138;V03632;1;978-385-848-9584-8;Economía/Negocios;24,06;1;24,06;0;24,06
L008139;V03633;1;978-764-340-1664-1;Autoayuda;16,36;4;65,44;0,1;58,9
L008140;V03634;1;978-747-791-9537-1;Economía/Negocios;28,63;4;114,52;0;114,52
L008141;V03634;2;978-149-785-9681-4;Ciencia y Tecnología;32,64;1;32,64;0;32,64
L008142;V03635;1;978-894-274-5544-5;Autoayuda;19,56;2;39,12;0;39,12
L008143;V03636;1;978-290-561-1687-6;Idiomas;26,48;2;52,96;0,05;50,31
L008144;V03636;2;978-503-296-7936-9;No Ficción;20,89;1;20,89;0;20,89
L008145;V03637;1;978-280-841-9403-0;Economía/Negocios;21,57;1;21,57;0,15;18,33
L008146;V03637;2;978-420-476-8032-0;Arte y Fotografía;57,49;1;57,49;0;57,49
L008147;V03637;3;978-316-635-9114-1;Economía/Negocios;31,09;2;62,18;0,05;59,07
L008148;V03638;1;978-364-903-8072-0;Historia;19,34;2;38,68;0,05;36,75
L008149;V03638;2;978-201-738-3316-8;Arte y Fotografía;21,37;2;42,74;0,05;40,6
L008150;V03639;1;978-376-217-9054-9;Infantil/Juvenil;15,06;1;15,06;0;15,06
L008151;V03639;2;978-246-871-5491-1;No Ficción;14,76;1;14,76;0,1;13,28
L008152;V03639;3;978-84-445-7546-9;Cómics/Manga;11,92;2;23,84;0;23,84
L008153;V03639;4;978-822-970-9521-1;Cómics/Manga;15,56;1;15,56;0,05;14,78
L008154;V03640;1;978-769-500-9718-7;Ficción;15,56;2;31,12;0,05;29,56
L008155;V03641;1;978-464-203-3677-7;Economía/Negocios;24,08;1;24,08;0;24,08
L008156;V03641;2;978-401-277-4112-1;Ciencia y Tecnología;33,91;1;33,91;0;33,91
L008157;V03641;3;978-794-647-2734-4;Autoayuda;19,61;1;19,61;0;19,61
L008158;V03641;4;978-129-503-5983-2;Ciencia y Tecnología;53,2;3;159,6;0,1;143,64
L008159;V03641;5;978-109-538-2707-6;Cómics/Manga;10,25;3;30,75;0;30,75
L008160;V03641;6;978-863-314-7005-3;No Ficción;19,43;1;19,43;0;19,43
L008161;V03642;1;978-149-682-9163-5;Infantil/Juvenil;13,74;1;13,74;0,05;13,05
L008162;V03643;1;978-826-702-1171-7;Economía/Negocios;22,99;1;22,99;0,1;20,69
L008163;V03643;2;978-228-296-7369-9;Ciencia y Tecnología;38,43;1;38,43;0;38,43
L008164;V03644;1;978-156-189-3783-0;Ficción;14,79;1;14,79;0;14,79
L008165;V03644;2;978-915-394-8526-2;Infantil/Juvenil;11,07;3;33,21;0,1;29,89
L008166;V03645;1;978-875-670-9963-4;Infantil/Juvenil;10,81;2;21,62;0,15;18,38
L008167;V03646;1;978-263-531-6373-4;Historia;19,98;2;39,96;0,05;37,96
L008168;V03647;1;978-323-671-6518-3;Infantil/Juvenil;12,91;1;12,91;0;12,91
L008169;V03648;1;978-803-923-2938-3;Ciencia y Tecnología;26,63;2;53,26;0;53,26
L008170;V03648;2;978-547-380-4765-5;Arte y Fotografía;41,84;2;83,68;0,1;75,31
L008171;V03649;1;978-875-154-6609-6;Ciencia y Tecnología;33,46;1;33,46;0;33,46
L008172;V03650;1;978-743-196-6499-9;Historia;23,85;4;95,4;0,05;90,63
L008173;V03650;2;978-672-933-6176-0;Ficción;20,08;3;60,24;0,1;54,22
L008174;V03650;3;978-142-232-2221-1;Ciencia y Tecnología;28,55;2;57,1;0;57,1
L008175;V03651;1;978-444-510-1600-5;Cómics/Manga;9,21;2;18,42;0,1;16,58
L008176;V03651;2;978-443-397-7252-4;No Ficción;22,12;1;22,12;0,05;21,01
L008177;V03652;1;978-566-309-9977-5;Infantil/Juvenil;12,37;3;37,11;0,15;31,54
L008178;V03653;1;978-835-104-9732-4;Ficción;13,26;1;13,26;0,15;11,27
L008179;V03654;1;978-223-391-6711-2;Ciencia y Tecnología;32,96;1;32,96;0,1;29,66
L008180;V03654;2;978-116-683-9220-5;Arte y Fotografía;55,73;2;111,46;0,1;100,31
L008181;V03655;1;978-215-672-3530-6;Idiomas;21,71;1;21,71;0,05;20,62
L008182;V03655;2;978-626-527-5190-1;Infantil/Juvenil;13,46;1;13,46;0;13,46
L008183;V03655;3;978-558-621-5347-6;Arte y Fotografía;38,23;1;38,23;0,1;34,41
L008184;V03656;1;978-149-785-9681-4;Ciencia y Tecnología;27,68;1;27,68;0,05;26,3
L008185;V03657;1;978-158-467-8349-8;Autoayuda;16,88;2;33,76;0;33,76
L008186;V03657;2;978-373-516-6953-3;Autoayuda;21,18;1;21,18;0;21,18
L008187;V03658;1;978-290-712-2430-7;Historia;19,82;1;19,82;0;19,82
L008188;V03659;1;978-124-975-2564-9;No Ficción;18,54;2;37,08;0;37,08
L008189;V03659;2;978-301-255-8560-2;Cómics/Manga;10,35;1;10,35;0,1;9,31
L008190;V03659;3;978-566-309-9977-5;Infantil/Juvenil;16,97;2;33,94;0,1;30,55
L008191;V03660;1;978-531-362-6850-2;Idiomas;28,82;1;28,82;0;28,82
L008192;V03661;1;978-280-659-9079-8;Ficción;16,33;2;32,66;0,1;29,39
L008193;V03661;2;978-367-777-9229-9;Idiomas;33,76;1;33,76;0;33,76
L008194;V03662;1;978-156-189-3783-0;Ficción;16,36;3;49,08;0,05;46,63
L008195;V03663;1;978-127-674-6177-8;Ficción;14,19;3;42,57;0;42,57
L008196;V03664;1;978-235-577-9532-4;Autoayuda;15,28;1;15,28;0;15,28
L008197;V03664;2;978-805-873-4222-8;Historia;29,47;2;58,94;0,05;55,99
L008198;V03664;3;978-310-987-8069-7;Idiomas;35,1;1;35,1;0;35,1
L008199;V03664;4;978-176-270-7468-2;Ficción;16,35;1;16,35;0,05;15,53
L008200;V03664;5;978-769-500-9718-7;Ficción;16,13;1;16,13;0;16,13
L008201;V03665;1;978-771-623-2945-1;Historia;18,69;2;37,38;0,15;31,77
L008202;V03666;1;978-504-946-9493-7;Ficción;14,04;4;56,16;0;56,16
L008203;V03666;2;978-606-396-4354-2;Ciencia y Tecnología;38,3;1;38,3;0,1;34,47
L008204;V03667;1;978-88-679-1470-3;Ciencia y Tecnología;31,69;1;31,69;0;31,69
L008205;V03668;1;978-423-808-3629-8;Autoayuda;18,94;2;37,88;0,05;35,99
L008206;V03668;2;978-636-108-9731-9;Historia;13,17;1;13,17;0,1;11,85
L008207;V03669;1;978-273-650-6579-5;No Ficción;21,4;1;21,4;0;21,4
L008208;V03669;2;978-764-992-5572-3;Ficción;13,09;1;13,09;0;13,09
L008209;V03669;3;978-311-874-9820-7;Economía/Negocios;20,07;1;20,07;0;20,07
L008210;V03669;4;978-157-233-6824-1;Economía/Negocios;32,3;1;32,3;0;32,3
L008211;V03670;1;978-875-138-1557-3;Economía/Negocios;21,46;1;21,46;0;21,46
L008212;V03670;2;978-161-532-2583-8;Historia;18,54;1;18,54;0,1;16,69
L008213;V03670;3;978-411-549-2190-9;Economía/Negocios;30,56;1;30,56;0;30,56
L008214;V03670;4;978-96-823-6017-9;Ciencia y Tecnología;28,07;2;56,14;0,05;53,33
L008215;V03671;1;978-528-426-5538-2;Infantil/Juvenil;13,3;2;26,6;0;26,6
L008216;V03672;1;978-248-363-9178-7;Ficción;15,68;1;15,68;0,15;13,33
L008217;V03672;2;978-777-463-1339-3;Arte y Fotografía;71,85;1;71,85;0,05;68,26
L008218;V03672;3;978-854-388-9496-0;Idiomas;30,95;1;30,95;0,05;29,4
L008219;V03673;1;978-474-405-7494-2;Idiomas;28,81;1;28,81;0,1;25,93
L008220;V03673;2;978-163-567-3095-8;Cómics/Manga;11,81;2;23,62;0,05;22,44
L008221;V03673;3;978-636-108-9731-9;Historia;11,72;1;11,72;0;11,72
L008222;V03673;4;978-528-426-5538-2;Infantil/Juvenil;15,2;1;15,2;0;15,2
L008223;V03674;1;978-274-161-4788-5;No Ficción;16,35;1;16,35;0;16,35
L008224;V03674;2;978-650-436-2646-8;Arte y Fotografía;75,51;1;75,51;0,1;67,96
L008225;V03675;1;978-355-217-2061-3;Infantil/Juvenil;14,18;1;14,18;0;14,18
L008226;V03676;1;978-98-710-6065-0;Historia;21,5;3;64,5;0;64,5
L008227;V03676;2;978-158-613-5713-0;Ciencia y Tecnología;51,89;1;51,89;0;51,89
L008228;V03677;1;978-91-352-3277-1;Ficción;14,48;2;28,96;0,1;26,06
L008229;V03677;2;978-805-587-3818-8;Ciencia y Tecnología;52,35;3;157,05;0;157,05
L008230;V03678;1;978-209-582-1163-6;Economía/Negocios;23,14;3;69,42;0,1;62,48
L008231;V03678;2;978-419-565-3535-7;Historia;28,95;1;28,95;0;28,95
L008232;V03679;1;978-311-382-8178-2;Ficción;13,9;1;13,9;0;13,9
L008233;V03679;2;978-274-161-4788-5;No Ficción;15,04;1;15,04;0;15,04
L008234;V03679;3;978-175-905-3715-1;Historia;19,13;1;19,13;0,05;18,17
L008235;V03679;4;978-858-304-2990-8;Ficción;22,08;2;44,16;0,05;41,95
L008236;V03679;5;978-919-458-9204-7;Arte y Fotografía;65,84;3;197,52;0,05;187,64
L008237;V03680;1;978-324-633-2158-5;Ficción;13,6;3;40,8;0;40,8
L008238;V03680;2;978-264-462-3724-2;Infantil/Juvenil;8,07;1;8,07;0;8,07
L008239;V03681;1;978-280-659-9079-8;Ficción;12,64;1;12,64;0;12,64
L008240;V03682;1;978-907-199-1656-5;Ficción;14,7;1;14,7;0,1;13,23
L008241;V03682;2;978-336-624-5789-7;Infantil/Juvenil;10,14;1;10,14;0;10,14
L008242;V03683;1;978-637-665-4380-4;Ficción;15,25;1;15,25;0;15,25
L008243;V03683;2;978-784-448-6393-3;Idiomas;19,59;1;19,59;0,05;18,61
L008244;V03683;3;978-778-123-3658-1;Economía/Negocios;18,76;1;18,76;0,05;17,82
L008245;V03683;4;978-650-436-2646-8;Arte y Fotografía;67,94;1;67,94;0;67,94
L008246;V03684;1;978-352-142-7890-4;Idiomas;26,06;1;26,06;0,05;24,76
L008247;V03684;2;978-346-878-2154-0;No Ficción;12,92;1;12,92;0,05;12,27
L008248;V03685;1;978-615-551-3128-8;Economía/Negocios;27,05;1;27,05;0;27,05
L008249;V03685;2;978-613-734-5665-7;No Ficción;19,73;1;19,73;0;19,73
L008250;V03685;3;978-91-352-3277-1;Ficción;15,23;1;15,23;0;15,23
L008251;V03685;4;978-517-689-1853-0;No Ficción;26,98;1;26,98;0,1;24,28
L008252;V03686;1;978-150-343-9082-2;Economía/Negocios;25,08;1;25,08;0;25,08
L008253;V03687;1;978-946-766-1118-5;Ficción;15,78;1;15,78;0,05;14,99
L008254;V03688;1;978-290-712-2430-7;Historia;22,06;1;22,06;0;22,06
L008255;V03689;1;978-547-965-4305-6;Ficción;12,84;2;25,68;0,15;21,83
L008256;V03689;2;978-543-781-3726-8;No Ficción;15,6;1;15,6;0;15,6
L008257;V03690;1;978-459-633-7777-8;Ciencia y Tecnología;30,83;2;61,66;0,05;58,58
L008258;V03691;1;978-762-399-4032-4;Ficción;14,41;1;14,41;0;14,41
L008259;V03692;1;978-522-284-8686-3;Arte y Fotografía;30,45;1;30,45;0,05;28,93
L008260;V03693;1;978-606-268-1410-1;Autoayuda;16,72;1;16,72;0,1;15,05
L008261;V03693;2;978-672-933-6176-0;Ficción;21,12;1;21,12;0;21,12
L008262;V03693;3;978-558-621-5347-6;Arte y Fotografía;37,53;1;37,53;0;37,53
L008263;V03693;4;978-899-119-8560-7;Cómics/Manga;13,78;1;13,78;0;13,78
L008264;V03693;5;978-688-285-4435-6;Infantil/Juvenil;12,18;2;24,36;0,1;21,92
L008265;V03694;1;978-859-404-3858-9;Economía/Negocios;25,67;1;25,67;0,05;24,39
L008266;V03694;2;978-836-754-3964-3;Arte y Fotografía;33,88;1;33,88;0,05;32,19
L008267;V03694;3;978-373-516-6953-3;Autoayuda;21,29;2;42,58;0,05;40,45
L008268;V03694;4;978-625-258-7429-3;Economía/Negocios;24,33;3;72,99;0;72,99
L008269;V03694;5;978-761-436-3394-0;Cómics/Manga;9,43;1;9,43;0;9,43
L008270;V03695;1;978-833-449-3763-6;No Ficción;21,5;1;21,5;0,1;19,35
L008271;V03695;2;978-129-503-5983-2;Ciencia y Tecnología;48,9;1;48,9;0;48,9
L008272;V03696;1;978-784-448-6393-3;Idiomas;22,56;1;22,56;0,1;20,3
L008273;V03697;1;978-166-573-9497-3;Ficción;13,59;1;13,59;0,1;12,23
L008274;V03698;1;978-158-613-5713-0;Ciencia y Tecnología;32,98;1;32,98;0;32,98
L008275;V03698;2;978-424-945-9147-0;Economía/Negocios;18,38;1;18,38;0,1;16,54
L008276;V03699;1;978-323-671-6518-3;Infantil/Juvenil;12,74;1;12,74;0,1;11,47
L008277;V03700;1;978-687-752-7285-7;No Ficción;15,83;1;15,83;0;15,83
L008278;V03701;1;978-178-245-3533-6;Infantil/Juvenil;13,96;1;13,96;0,05;13,26
L008279;V03701;2;978-781-460-3457-3;No Ficción;15,04;1;15,04;0,05;14,29
L008280;V03702;1;978-577-358-7123-6;Infantil/Juvenil;11,89;1;11,89;0;11,89
L008281;V03702;2;978-688-854-9863-2;Infantil/Juvenil;18,57;1;18,57;0;18,57
L008282;V03703;1;978-465-496-1601-4;No Ficción;18,29;4;73,16;0;73,16
L008283;V03703;2;978-232-413-8792-4;No Ficción;17,23;2;34,46;0;34,46
L008284;V03704;1;978-762-399-4032-4;Ficción;18,25;1;18,25;0,05;17,34
L008285;V03704;2;978-732-753-3216-1;Autoayuda;14,77;1;14,77;0;14,77
L008286;V03704;3;978-322-536-2462-4;Economía/Negocios;18,8;1;18,8;0;18,8
L008287;V03704;4;978-794-790-1303-4;Ficción;14,44;1;14,44;0;14,44
L008288;V03705;1;978-402-589-4482-6;Cómics/Manga;10,67;1;10,67;0,1;9,6
L008289;V03706;1;978-451-996-9698-0;Historia;20,85;2;41,7;0;41,7
L008290;V03706;2;978-376-480-1998-3;No Ficción;17,53;2;35,06;0;35,06
L008291;V03706;3;978-774-998-1291-2;Infantil/Juvenil;16,28;1;16,28;0;16,28
L008292;V03706;4;978-638-931-9804-9;Autoayuda;13,87;1;13,87;0;13,87
L008293;V03706;5;978-88-418-1850-8;Cómics/Manga;8,09;2;16,18;0,1;14,56
L008294;V03706;6;978-290-712-2430-7;Historia;26,5;1;26,5;0;26,5
L008295;V03706;7;978-569-768-6454-9;Idiomas;19,44;1;19,44;0;19,44
L008296;V03707;1;978-794-647-2734-4;Autoayuda;15,28;2;30,56;0;30,56
L008297;V03708;1;978-371-118-6972-0;Infantil/Juvenil;12,28;1;12,28;0,05;11,67
L008298;V03708;2;978-712-985-4540-4;Historia;22,91;1;22,91;0;22,91
L008299;V03708;3;978-858-304-2990-8;Ficción;21,59;2;43,18;0,1;38,86
L008300;V03708;4;978-938-140-6651-2;Historia;23,9;1;23,9;0;23,9
L008301;V03709;1;978-184-994-8575-3;No Ficción;18,21;1;18,21;0,05;17,3
L008302;V03710;1;978-777-463-1339-3;Arte y Fotografía;32,65;1;32,65;0,05;31,02
L008303;V03710;2;978-829-594-4838-7;Ciencia y Tecnología;34,03;1;34,03;0,05;32,33
L008304;V03710;3;978-762-399-4032-4;Ficción;19,49;1;19,49;0,1;17,54
L008305;V03711;1;978-691-168-8254-3;Idiomas;24,75;3;74,25;0,05;70,54
L008306;V03712;1;978-311-382-8178-2;Ficción;18,94;1;18,94;0;18,94
L008307;V03712;2;978-805-587-3818-8;Ciencia y Tecnología;54,59;1;54,59;0,05;51,86
L008308;V03713;1;978-465-467-6986-9;Autoayuda;19,09;1;19,09;0,15;16,23
L008309;V03714;1;978-451-996-9698-0;Historia;23,23;2;46,46;0;46,46
L008310;V03714;2;978-513-785-7650-8;Idiomas;44;1;44;0;44
L008311;V03714;3;978-702-944-5152-1;Idiomas;31,27;1;31,27;0;31,27
L008312;V03714;4;978-944-657-3202-3;Cómics/Manga;15,09;1;15,09;0;15,09
L008313;V03715;1;978-156-189-3783-0;Ficción;15,14;1;15,14;0,05;14,38
L008314;V03715;2;978-829-594-4838-7;Ciencia y Tecnología;31,24;1;31,24;0;31,24
L008315;V03716;1;978-268-198-4029-1;Economía/Negocios;22,14;2;44,28;0,05;42,07
L008316;V03717;1;978-803-923-2938-3;Ciencia y Tecnología;25,64;2;51,28;0;51,28
L008317;V03717;2;978-129-799-2179-7;Ficción;19,55;2;39,1;0;39,1
L008318;V03717;3;978-124-975-2564-9;No Ficción;19,39;1;19,39;0;19,39
L008319;V03717;4;978-105-505-1784-7;Arte y Fotografía;76,8;1;76,8;0,1;69,12
L008320;V03717;5;978-491-174-3026-6;No Ficción;19,28;1;19,28;0;19,28
L008321;V03717;6;978-717-572-2772-2;Ciencia y Tecnología;20,51;1;20,51;0;20,51
L008322;V03718;1;978-600-917-9592-4;Cómics/Manga;11,06;3;33,18;0,1;29,86
L008323;V03719;1;978-391-648-8318-9;Economía/Negocios;28,39;2;56,78;0,05;53,94
L008324;V03720;1;978-709-558-1911-1;Ficción;14,15;3;42,45;0;42,45
L008325;V03720;2;978-323-671-6518-3;Infantil/Juvenil;9,96;3;29,88;0;29,88
L008326;V03721;1;978-232-413-8792-4;No Ficción;19,36;1;19,36;0,1;17,42
L008327;V03721;2;978-459-633-7777-8;Ciencia y Tecnología;56,87;1;56,87;0,1;51,18
L008328;V03721;3;978-875-138-1557-3;Economía/Negocios;22,24;1;22,24;0;22,24
L008329;V03721;4;978-744-456-1346-5;Ciencia y Tecnología;32,5;1;32,5;0,1;29,25
L008330;V03721;5;978-585-447-8934-5;Economía/Negocios;27,32;3;81,96;0,1;73,76
L008331;V03721;6;978-355-195-1472-3;Autoayuda;20,46;1;20,46;0,05;19,44
L008332;V03721;7;978-149-682-9163-5;Infantil/Juvenil;11,37;2;22,74;0;22,74
L008333;V03721;8;978-662-344-4933-5;Cómics/Manga;18,01;1;18,01;0,1;16,21
L008334;V03722;1;978-386-970-4166-2;Arte y Fotografía;32,76;1;32,76;0;32,76
L008335;V03722;2;978-274-161-4788-5;No Ficción;16,02;2;32,04;0;32,04
L008336;V03722;3;978-376-480-1998-3;No Ficción;18,09;2;36,18;0,05;34,37
L008337;V03722;4;978-450-910-4037-1;Arte y Fotografía;38,66;1;38,66;0;38,66
L008338;V03722;5;978-930-492-9538-1;Cómics/Manga;8,29;2;16,58;0,05;15,75
L008339;V03723;1;978-729-607-4233-9;Ficción;15,77;2;31,54;0,1;28,39
L008340;V03723;2;978-307-456-3141-0;Economía/Negocios;32,08;2;64,16;0,05;60,95
L008341;V03724;1;978-423-808-3629-8;Autoayuda;16,78;1;16,78;0;16,78
L008342;V03725;1;978-771-623-2945-1;Historia;21,37;1;21,37;0,1;19,23
L008343;V03725;2;978-816-635-8263-9;No Ficción;16,04;2;32,08;0;32,08
L008344;V03726;1;978-264-462-3724-2;Infantil/Juvenil;14,12;1;14,12;0,05;13,41
L008345;V03726;2;978-423-808-3629-8;Autoayuda;12,66;1;12,66;0,05;12,03
L008346;V03727;1;978-779-725-8944-4;Ficción;14,25;1;14,25;0,1;12,83
L008347;V03728;1;978-281-712-1411-5;Ciencia y Tecnología;27,26;1;27,26;0,1;24,53
L008348;V03728;2;978-284-222-7890-9;No Ficción;21,09;1;21,09;0;21,09
L008349;V03728;3;978-92-450-9542-6;Infantil/Juvenil;12,23;2;24,46;0,1;22,01
L008350;V03728;4;978-626-527-5190-1;Infantil/Juvenil;13,97;1;13,97;0;13,97
L008351;V03728;5;978-465-496-1601-4;No Ficción;26,49;1;26,49;0;26,49
L008352;V03729;1;978-547-318-3153-0;Autoayuda;16,6;4;66,4;0;66,4
L008353;V03729;2;978-608-876-4645-9;Ciencia y Tecnología;35,55;1;35,55;0,05;33,77
L008354;V03729;3;978-603-138-3078-7;Economía/Negocios;17,25;1;17,25;0,05;16,39
L008355;V03729;4;978-290-712-2430-7;Historia;22,92;1;22,92;0;22,92
L008356;V03729;5;978-608-876-4645-9;Ciencia y Tecnología;36,16;2;72,32;0,05;68,7
L008357;V03730;1;978-863-314-7005-3;No Ficción;17,1;1;17,1;0,1;15,39
L008358;V03731;1;978-664-980-6087-1;Ficción;12,94;1;12,94;0,05;12,29
L008359;V03732;1;978-154-489-3114-8;Idiomas;22,97;1;22,97;0;22,97
L008360;V03732;2;978-491-174-3026-6;No Ficción;18,39;2;36,78;0;36,78
L008361;V03732;3;978-522-284-8686-3;Arte y Fotografía;65,14;2;130,28;0,1;117,25
L008362;V03733;1;978-449-468-5538-4;Ciencia y Tecnología;27,38;2;54,76;0,05;52,02
L008363;V03733;2;978-283-408-4798-6;Idiomas;40,83;2;81,66;0,1;73,49
L008364;V03733;3;978-781-460-3457-3;No Ficción;16,06;1;16,06;0,05;15,26
L008365;V03733;4;978-751-341-8654-1;Ciencia y Tecnología;23,95;1;23,95;0,1;21,55
L008366;V03733;5;978-411-549-2190-9;Economía/Negocios;31,71;2;63,42;0;63,42
L008367;V03733;6;978-820-318-7501-7;Economía/Negocios;21,21;2;42,42;0;42,42
L008368;V03734;1;978-579-365-9105-6;No Ficción;19,51;1;19,51;0,15;16,58
L008369;V03735;1;978-264-462-3724-2;Infantil/Juvenil;13,52;2;27,04;0;27,04
L008370;V03736;1;978-929-983-3923-8;Ciencia y Tecnología;28,1;2;56,2;0;56,2
L008371;V03737;1;978-615-551-3128-8;Economía/Negocios;21,99;4;87,96;0,05;83,56
L008372;V03737;2;978-820-318-7501-7;Economía/Negocios;22,43;1;22,43;0;22,43
L008373;V03738;1;978-184-994-8575-3;No Ficción;19,41;2;38,82;0;38,82
L008374;V03738;2;978-201-738-3316-8;Arte y Fotografía;24,05;1;24,05;0;24,05
L008375;V03738;3;978-803-923-2938-3;Ciencia y Tecnología;42,06;1;42,06;0,05;39,96
L008376;V03739;1;978-256-409-5068-9;Economía/Negocios;25,91;1;25,91;0;25,91
L008377;V03739;2;978-626-175-2794-6;Autoayuda;15,3;1;15,3;0,1;13,77
L008378;V03740;1;978-232-161-3242-4;Ficción;13,51;1;13,51;0;13,51
L008379;V03741;1;978-96-823-6017-9;Ciencia y Tecnología;26,99;4;107,96;0;107,96
L008380;V03741;2;978-176-157-6586-1;Idiomas;22,29;1;22,29;0;22,29
L008381;V03742;1;978-324-633-2158-5;Ficción;17,09;3;51,27;0,05;48,71
L008382;V03742;2;978-368-964-9395-5;Ficción;10,95;1;10,95;0,1;9,86
L008383;V03743;1;978-330-116-5570-5;Arte y Fotografía;40,8;1;40,8;0;40,8
L008384;V03744;1;978-779-725-8944-4;Ficción;13,88;1;13,88;0;13,88
L008385;V03744;2;978-504-946-9493-7;Ficción;14,59;3;43,77;0;43,77
L008386;V03745;1;978-181-402-1958-9;Idiomas;26,82;4;107,28;0;107,28
L008387;V03745;2;978-751-657-9035-9;Arte y Fotografía;29,1;1;29,1;0,1;26,19
L008388;V03746;1;978-176-157-6586-1;Idiomas;29,23;1;29,23;0;29,23
L008389;V03747;1;978-156-189-3783-0;Ficción;13,9;1;13,9;0;13,9
L008390;V03747;2;978-702-944-5152-1;Idiomas;28,4;2;56,8;0,05;53,96
L008391;V03748;1;978-585-589-4870-2;Economía/Negocios;23,54;4;94,16;0,1;84,74
L008392;V03748;2;978-114-323-7722-0;Historia;28,02;1;28,02;0;28,02
L008393;V03749;1;978-543-781-3726-8;No Ficción;20,84;1;20,84;0;20,84
L008394;V03749;2;978-610-645-6058-5;Arte y Fotografía;33,96;1;33,96;0;33,96
L008395;V03750;1;978-127-674-6177-8;Ficción;12,37;4;49,48;0,15;42,06
L008396;V03750;2;978-404-698-7939-4;Arte y Fotografía;45,79;1;45,79;0;45,79
L008397;V03750;3;978-323-671-6518-3;Infantil/Juvenil;10,18;1;10,18;0;10,18
L008398;V03751;1;978-528-426-5538-2;Infantil/Juvenil;12,58;1;12,58;0;12,58
L008399;V03751;2;978-745-562-2715-2;Arte y Fotografía;41,23;2;82,46;0,1;74,21
L008400;V03751;3;978-758-946-3611-4;Idiomas;21,6;1;21,6;0;21,6
L008401;V03751;4;978-741-275-6421-3;Idiomas;24,65;2;49,3;0;49,3
L008402;V03752;1;978-600-433-3610-6;Ficción;13,52;1;13,52;0;13,52
L008403;V03752;2;978-141-841-6955-2;Ciencia y Tecnología;33,79;1;33,79;0;33,79
L008404;V03752;3;978-414-313-6609-1;Idiomas;21,29;1;21,29;0,05;20,23
L008405;V03753;1;978-568-296-5465-4;Economía/Negocios;22,09;2;44,18;0,05;41,97
L008406;V03753;2;978-144-616-2214-3;Ciencia y Tecnología;22,49;2;44,98;0;44,98
L008407;V03753;3;978-855-830-8218-5;No Ficción;21,4;1;21,4;0;21,4
L008408;V03754;1;978-700-651-4420-4;Economía/Negocios;20,78;2;41,56;0;41,56
L008409;V03754;2;978-181-402-1958-9;Idiomas;26,55;2;53,1;0;53,1
L008410;V03755;1;978-712-985-4540-4;Historia;21,06;1;21,06;0,15;17,9
L008411;V03755;2;978-581-612-4585-1;Cómics/Manga;8,47;1;8,47;0;8,47
L008412;V03756;1;978-324-633-2158-5;Ficción;15,31;2;30,62;0,1;27,56
L008413;V03757;1;978-794-404-5140-1;No Ficción;19,34;1;19,34;0;19,34
L008414;V03758;1;978-606-396-4354-2;Ciencia y Tecnología;29,31;1;29,31;0;29,31
L008415;V03759;1;978-734-813-1654-3;Autoayuda;19,39;1;19,39;0,05;18,42
L008416;V03759;2;978-256-804-8918-6;Cómics/Manga;15,68;2;31,36;0,1;28,22
L008417;V03760;1;978-381-226-9068-6;Infantil/Juvenil;11,94;2;23,88;0,15;20,3
L008418;V03761;1;978-865-191-2055-2;Autoayuda;15,46;4;61,84;0,15;52,56
L008419;V03761;2;978-256-804-8918-6;Cómics/Manga;15,55;1;15,55;0;15,55
L008420;V03761;3;978-148-469-6123-5;Autoayuda;15,16;1;15,16;0;15,16
L008421;V03761;4;978-941-549-1942-6;Ficción;14,66;3;43,98;0,05;41,78
L008422;V03762;1;978-858-304-2990-8;Ficción;15,13;3;45,39;0,1;40,85
L008423;V03763;1;978-312-155-8708-2;Historia;23,52;1;23,52;0;23,52
L008424;V03763;2;978-148-469-6123-5;Autoayuda;12,99;2;25,98;0,1;23,38
L008425;V03763;3;978-688-285-4435-6;Infantil/Juvenil;13,76;2;27,52;0;27,52
L008426;V03764;1;978-120-374-5075-1;Infantil/Juvenil;11,85;1;11,85;0,1;10,66
L008427;V03765;1;978-283-408-4798-6;Idiomas;24,87;2;49,74;0;49,74
L008428;V03765;2;978-706-591-9113-8;Idiomas;36,93;2;73,86;0;73,86
L008429;V03766;1;978-700-651-4420-4;Economía/Negocios;19,48;3;58,44;0,05;55,52
L008430;V03766;2;978-443-397-7252-4;No Ficción;23,1;1;23,1;0;23,1
L008431;V03766;3;978-802-259-7496-1;Ficción;20,01;1;20,01;0,05;19,01
L008432;V03767;1;978-257-788-9278-7;Cómics/Manga;11,3;3;33,9;0;33,9
